Wall time,Step,Value
1667474586.6506,10489197,0
1667474586.71189,10506966,0
1667474586.73616,10514166,0
1667474586.76037,10521281,0
1667474586.77402,10525205,1
1667474586.81433,10537050,0
1667474586.8387,10544250,0
1667474586.91051,10565207,0
1667474586.93299,10571778,0
1667474586.95894,10579578,0
1667474586.98172,10586178,0
1667474587.06543,10610122,0
1667474587.08192,10614847,0
1667474587.12835,10626847,0
1667474587.15232,10633447,0
1667474587.15901,10635247,0
1667474587.20652,10647209,0
1667474587.24193,10656809,0
1667474587.26941,10664326,0
1667474587.30383,10674526,0
1667474587.31786,10678726,0
1667474587.34384,10686526,0
1667474587.34788,10687726,0
1667474587.36388,10692526,0
1667474587.37984,10697326,0
1667474587.38777,10699724,1
1667474587.43371,10712704,1
1667474587.47739,10725304,0
1667474587.48977,10728904,0
1667474587.49998,10731904,0
1667474587.53097,10739243,0
1667474587.60969,10760983,0
1667474587.64716,10771239,0
1667474587.69423,10782194,0
1667474587.72116,10788194,0
1667474587.78451,10804994,0
1667474587.81688,10813184,0
1667474587.83327,10817984,0
1667474587.85285,10823608,0
1667474587.85884,10825408,0
1667474587.88756,10833763,0
1667474587.94751,10849363,0
1667474587.9936,10862940,0
1667474588.02149,10871179,1
1667474588.04582,10876579,0
1667474588.05577,10879579,0
1667474588.06816,10883179,0
1667474588.10712,10892779,0
1667474588.14166,10902764,0
1667474588.15187,10905684,0
1667474588.18286,10914173,0
1667474588.23778,10927345,1
1667474588.25939,10933945,0
1667474588.27646,10937738,0
1667474588.31118,10947629,0
1667474588.32655,10951976,0
1667474588.34969,10958539,0
1667474588.38415,10968468,0
1667474588.40906,10975519,0
1667474588.44399,10983052,0
1667474588.46014,10987494,0
1667474588.48465,10994300,0
1667474588.54462,11011851,0
1667474588.56262,11017009,1
1667474588.58887,11024809,0
1667474588.60086,11028409,0
1667474588.61684,11032398,0
1667474588.63232,11037198,0
1667474588.64421,11040798,0
1667474588.66568,11047002,0
1667474588.6792,11051202,0
1667474588.70739,11059535,0
1667474588.72139,11063735,0
1667474588.74944,11071533,0
1667474588.77583,11078816,0
1667474588.78616,11081816,0
1667474588.80884,11087911,0
1667474588.84025,11096858,0
1667474588.91289,11115288,0
1667474588.95066,11125971,0
1667474588.99411,11138485,0
1667474589.03005,11147883,0
